Channel 1:
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.04, 1.16, 4.58, 5.55, 3.65, 0.67, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.16, 1.03, 4.37, 10.58, 17.57, 19.11, 13.34, 2.84, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.29, 1.26, 4.26, 10.32, 16.51, 20.17, 20.48, 19.95, 12.88, 2.71, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.20, 2.19, 6.34, 10.92, 16.68, 20.26, 21.20, 20.82, 18.48, 11.53, 3.86, 0.42, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.41, 4.51, 11.02, 16.75, 20.94, 21.54, 21.42, 18.03, 8.70, 1.84, 0.09, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.23, 2.47, 6.92, 15.92, 21.03, 21.57, 18.56, 8.38, 1.26, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.36, 4.19, 13.21, 20.20, 21.05, 19.18, 10.64, 1.45, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.47, 5.03, 14.33, 20.19, 20.98, 19.79, 12.57, 3.02, 0.12, 0.03, 0.05, 0.05, 0.03, 0.01, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 3.69, 14.68, 21.02, 21.51, 20.12, 10.88, 2.42, 0.27, 0.86, 2.71, 3.46, 3.42, 2.52, 0.54, 0.02, 0.00
0.00, 0.00, 0.00, 0.30, 7.17, 18.65, 21.37, 20.94, 14.58, 3.27, 0.94, 3.31, 8.23, 16.07, 18.51, 18.40, 15.14, 4.97, 0.27, 0.00
0.00, 0.00, 0.03, 3.05, 14.02, 20.87, 20.80, 15.16, 6.76, 7.22, 11.05, 15.39, 18.50, 21.14, 21.60, 21.53, 20.64, 11.62, 1.01, 0.00
0.00, 0.00, 0.12, 6.57, 18.96, 21.16, 19.78, 9.35, 15.06, 18.76, 19.49, 19.66, 20.23, 20.91, 20.72, 21.44, 21.03, 12.65, 1.16, 0.00
0.00, 0.00, 0.17, 7.55, 19.97, 21.38, 20.00, 15.91, 21.13, 21.09, 18.33, 14.26, 11.72, 12.80, 16.31, 20.81, 19.33, 8.19, 0.57, 0.00
0.00, 0.00, 0.16, 7.25, 19.68, 21.48, 21.43, 20.90, 21.58, 21.21, 16.78, 14.22, 14.30, 17.12, 19.29, 19.27, 13.35, 2.74, 0.08, 0.00
0.00, 0.00, 0.05, 3.21, 14.18, 20.95, 21.50, 21.48, 21.60, 21.56, 21.02, 20.37, 20.22, 19.55, 18.32, 12.63, 3.96, 0.32, 0.01, 0.00
0.00, 0.00, 0.01, 0.22, 4.75, 11.79, 16.84, 19.99, 20.65, 20.52, 18.72, 16.49, 16.08, 14.32, 7.48, 2.10, 0.25, 0.01, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.15, 1.20, 4.17, 6.50, 6.99, 6.90, 5.56, 3.90, 3.61, 2.71, 0.49, 0.01, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00

Channel 2:
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.02, 0.01, 0.00, 0.00, 0.00
