Channel 1:
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 10.416432, 10.670719, 3.240543, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.284586, 14.601544, 16.087856, 7.711376, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.231547, 0.446669, 0.000000, 0.000000, 0.000000, 6.252213, 3.364596, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.649242, 2.314590, 0.346933, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.878912, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.133776, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.843484, 0.066674, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.824555, 2.692521, 0.000000, 0.000000, 0.000000, 0.229691, 4.013766, 4.811608, 6.389016, 2.780044, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.692492, 1.541142, 0.000000, 0.000000, 0.822887, 3.859300, 11.137180, 12.514525, 16.351645, 13.782283, 0.894599, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.518708, 2.797495, 0.024861, 2.516203, 4.719661, 2.632116, 3.422227, 0.000000, 0.000000, 0.000000, 11.720021, 17.907166, 2.872505, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.209505, 4.167245, 0.247577, 1.116755, 0.733704, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.496862, 13.774971, 2.345827, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 10.044995, 2.777760, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.006905, 5.184748, 0.105685, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.786472, 0.000000, 0.000000, 0.189819, 5.183435, 5.757485, 5.668507, 0.571333, 0.000000, 0.000000, 3.051878, 1.533278, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000

Channel 2:
0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.525883, 0.172225, 0.000000, 0.000000, 0.292405, 0.461554, 0.461554, 0.461554
0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.446348, 0.196077, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.461554, 0.461554, 0.461554
0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.544941, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.461554, 0.461554, 0.461554
0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.486661, 0.580503, 0.075582, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.559500, 0.000000, 0.461554, 0.461554, 0.461554, 0.461554
0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 2.016756, 11.029532, 12.788425, 11.670671, 4.724395, 0.000000, 0.000000, 0.000000, 0.000000, 0.332440, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554
0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 1.508681, 8.437263, 11.038371, 13.153913, 2.641879, 0.000000, 0.000000, 0.000000, 0.415871, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554
0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 2.115226, 3.323938, 5.508966, 0.000000, 0.000000, 0.000000, 0.370187, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554
0.461554, 0.461554, 0.461554, 0.461554, 0.665506, 2.380645, 1.382011, 0.000000, 0.000000, 0.000000, 0.350948, 0.241074, 0.461554, 0.461554, 0.480981, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554
0.461554, 0.461554, 0.461554, 0.461554, 5.029119, 7.589574, 0.834131, 0.000000, 0.000000, 0.000000, 1.175255, 0.461554, 0.461554, 0.450568, 0.046282, 0.000000, 0.000000, 0.461554, 0.461554, 0.461554
0.461554, 0.461554, 0.461554, 0.525514, 10.705604, 13.310608, 0.000000, 0.000000, 0.000000, 0.000000, 0.393750, 0.129151, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.461554, 0.461554
0.461554, 0.461554, 0.461554, 3.654215, 8.817541, 5.558890, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.158745, 0.000000, 0.000000, 0.000000, 0.000000, 0.292405, 0.461554
0.461554, 0.461554, 0.707988, 14.245491, 15.239892, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.106896, 6.817988, 7.097517, 6.403471, 2.893273, 0.000000, 0.000000, 0.373675, 0.461554
0.461554, 0.461554, 0.822871, 17.214481, 17.136713, 0.000000, 0.000000, 4.046731, 3.004217, 0.000000, 0.839599, 8.951664, 13.224185, 13.237937, 10.174343, 4.572541, 0.000000, 0.000000, 0.461554, 0.461554
0.461554, 0.461554, 0.968167, 18.059446, 20.253082, 3.953784, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.290245, 0.461554, 0.461554
0.461554, 0.461554, 0.691320, 12.665510, 20.411324, 16.028883, 5.831910, 0.949113, 0.000000, 0.000000, 0.000000, 1.336056, 1.419650, 0.159656, 2.659226, 1.085593, 0.019633, 0.461554, 0.461554, 0.461554
0.461554, 0.461554, 0.461554, 1.602743, 15.715236, 18.309828, 16.095917, 15.198179, 12.923583, 12.099827, 8.419605, 10.524455, 10.262815, 5.461751, 1.516663, 0.438969, 0.461554, 0.461554, 0.461554, 0.461554
0.461554, 0.461554, 0.461554, 0.461554, 1.170572, 5.295970, 12.498129, 13.913768, 13.597387, 12.786262, 7.878847, 7.200479, 6.889731, 2.903026, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554
0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554, 0.461554
