Channel 1:
9.567430, 0.826409, 0.000000, 0.000000, 18.862965, 0.000000, 1.938750, 0.000000, 0.000000
9.165858, 0.658881, 0.000000, 0.000000, 43.781231, 86.195534, 26.103313, 0.000000, 0.000000
11.004977, 0.099534, 0.000000, 0.000000, 53.720085, 88.438644, 29.082287, 0.000000, 0.000000
10.642881, 0.842157, 0.000000, 0.000000, 56.218403, 87.806648, 28.428562, 0.000000, 0.000000
8.868725, 1.548890, 0.000000, 0.000000, 58.467701, 87.733124, 26.974865, 0.000000, 0.000000
7.128281, 0.000000, 0.000000, 0.000000, 51.102295, 85.526260, 31.422447, 0.000000, 0.000000
5.173175, 0.000000, 0.000000, 0.000000, 4.055571, 0.000000, 22.776867, 0.000000, 0.000000
3.980563, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
4.756088, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000

Channel 2:
0.000000, 1.986116, 2.258085, 2.108485, 2.479652, 9.778124, 14.107543, 3.767811, 2.713529
0.000000, 2.326309, 2.579510, 2.651820, 0.000000, 0.000000, 0.378872, 2.894602, 2.487547
0.000000, 2.228274, 2.338581, 2.287347, 0.000000, 0.000000, 0.032684, 1.835279, 1.928047
0.000000, 2.033149, 1.990388, 1.893859, 0.000000, 0.000000, 1.009983, 2.374459, 2.175034
0.000000, 1.575442, 1.576308, 1.580731, 0.000000, 0.000000, 0.757990, 1.896529, 2.361431
0.000000, 3.145846, 3.141350, 3.134726, 0.000000, 0.000000, 1.455395, 1.809429, 2.254002
0.000000, 3.011575, 2.654998, 2.684777, 13.111390, 8.205573, 10.796931, 2.094196, 2.095861
0.000000, 2.033451, 2.219194, 2.324942, 2.404921, 7.035982, 7.355125, 2.080492, 2.291479
0.000000, 2.022019, 1.926424, 2.197434, 2.286096, 2.371073, 2.542334, 2.110280, 2.361022

Channel 3:
0.000000, 0.000000, 0.000000, 1.816553, 54.019764, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.285509, 25.551678, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 24.615191, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 24.959175, 0.000000, 0.000000, 0.000000, 0.000000
1.196373, 0.195637, 0.000000, 0.000000, 23.809204, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.886130, 0.000000, 0.144284, 23.499983, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 41.590214, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 12.855701, 24.487621, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000

Channel 4:
5.097404, 0.000000, 0.000000, 0.000000, 29.458767, 60.322891, 51.093193, 0.000000, 0.000000
6.881332, 0.000000, 0.000000, 0.545540, 52.063274, 66.790115, 42.125187, 0.000000, 0.000000
9.329158, 0.000000, 0.000000, 0.331671, 43.267460, 65.154510, 31.722820, 0.000000, 0.000000
8.000359, 0.000000, 0.000000, 0.283312, 43.296432, 69.632492, 31.143143, 0.000000, 0.000000
5.682817, 0.000000, 0.000000, 0.575780, 43.269379, 73.029320, 33.605923, 0.000000, 0.000000
3.597750, 0.000000, 0.000000, 0.000000, 43.365444, 68.912132, 35.189976, 0.000000, 0.000000
1.324694, 0.000000, 0.000000, 0.000000, 13.729591, 35.181179, 6.303558, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000

